hash,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,malware,type
0a6818bde9c85cb55055d31368006f62,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,14,65,260,141,65,260,141,65,260,141,65,31,240,82,261,172,117,260,208,260,2,140,81,208,261,208,240,117,260,40,209,260,40,209,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,1,trojan
25689fc7581840e851c3140aa8c3ac8b,82,16,208,25,60,208,187,208,240,117,39,35,171,172,117,208,35,60,81,215,274,158,215,274,158,215,35,208,240,117,225,60,81,144,248,144,82,112,123,112,210,65,80,112,123,65,172,80,117,172,117,172,117,20,172,117,172,117,172,117,20,112,123,112,210,65,172,117,222,208,252,172,117,159,240,117,71,297,135,171,215,112,172,117,172,117,172,117,71,25,71,275,260,240,117,141,65,260,141,65,1,trojan
03ab2bfb37dfaf8fe2e72083a673724c,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,228,215,274,158,215,274,158,215,172,117,172,117,172,117,198,208,260,257,25,240,117,99,25,172,117,260,274,158,172,117,240,117,172,117,29,25,260,141,65,172,117,172,117,286,240,286,240,286,35,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,110,1,trojan
e60c429021a5dd744a339c035e24f644,82,16,25,294,86,60,81,60,81,60,260,141,35,65,240,117,260,117,141,117,141,117,65,117,112,240,117,245,123,210,65,260,87,65,87,14,141,123,198,215,274,158,215,274,158,215,35,208,35,240,117,35,240,117,91,117,74,240,117,7,159,240,117,230,240,117,18,117,192,89,133,35,240,80,215,260,141,35,89,35,60,172,25,5,87,35,214,117,215,65,215,50,215,14,65,243,172,283,215,178,0,benign
6a3607f369ca47aeb3927b4937c4232e,82,240,117,240,117,93,117,172,117,16,117,215,228,208,240,117,82,198,86,82,274,37,262,228,275,172,240,275,172,274,158,215,172,117,215,37,158,215,240,117,240,117,71,56,172,117,240,117,37,158,215,37,158,215,198,172,117,37,294,240,117,198,208,187,208,240,117,240,117,240,117,82,37,158,215,240,117,275,37,240,117,240,117,198,240,117,240,117,82,172,117,208,93,208,16,31,215,108,208,215,1,trojan
a38b4978b40fcdfbee557479f9746d35,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,14,65,260,141,65,260,240,82,141,65,260,141,65,31,159,224,82,261,159,224,82,172,117,260,2,140,81,159,224,82,261,159,224,82,208,240,117,260,40,209,260,159,224,82,40,209,260,141,260,1,trojan
6b552e8f29852fc7406d07e98ecaf3df,215,212,208,253,215,274,158,215,274,158,215,240,117,71,297,135,171,215,79,187,215,100,208,260,141,65,260,141,65,260,141,65,260,141,65,260,141,65,260,141,65,260,141,65,260,141,65,187,274,158,274,158,215,274,278,274,158,215,278,215,274,215,274,176,215,274,215,274,176,215,274,215,274,158,215,274,215,274,158,215,208,248,208,20,34,215,86,187,208,230,208,18,208,260,141,65,208,260,141,65,1,ransomware
1f40c4422ffff18c554b7313d3a8df60,286,110,172,240,117,240,117,240,117,106,171,260,141,65,260,141,65,260,141,65,260,141,65,260,141,65,260,215,274,158,215,274,158,215,240,117,71,297,135,171,215,112,117,56,240,117,275,112,240,117,260,141,65,260,117,260,141,65,117,260,141,65,117,9,117,260,65,141,65,260,65,141,65,117,215,89,260,65,141,65,260,240,117,202,260,141,65,202,65,117,260,297,215,114,215,71,25,71,275,260,1,adware
ca0f8b38026d562bf8c58c46fb842515,82,172,117,16,208,228,117,208,228,240,117,228,94,159,228,208,187,228,117,208,187,208,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,208,172,117,100,215,35,215,274,35,65,35,240,117,240,117,260,141,65,260,141,65,198,172,117,1,trojan
aa66cab3e3d891b052f6658e3914b424,112,274,158,215,274,158,215,298,76,208,76,172,117,172,117,172,76,117,35,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,117,60,81,60,81,208,35,215,35,208,240,117,172,60,81,60,81,225,35,60,81,35,225,172,60,81,60,81,60,81,172,117,76,172,117,172,117,35,111,81,140,208,240,117,71,297,135,171,215,35,208,56,71,1,trojan
d33e5b8f5c53cccb705877442b2444a5,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,240,87,82,87,14,65,260,141,65,260,141,65,260,141,65,31,261,172,117,260,2,140,81,261,208,240,117,260,40,209,260,40,209,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,1,trojan
08163455449ae2704f83dea9cc29d831,82,198,86,82,274,37,240,117,260,117,40,117,209,260,40,117,226,117,65,194,260,117,141,117,141,65,257,260,40,226,65,260,141,65,257,260,40,65,260,40,65,257,260,141,65,260,141,65,172,117,260,141,65,262,228,275,172,240,275,172,274,158,215,172,117,274,158,274,158,215,274,278,274,158,215,278,215,274,215,274,176,215,274,215,274,176,215,274,215,274,158,215,274,215,274,158,215,37,158,215,1,trojan
38e37585f7921b778209140429fe6aa9,215,274,158,215,274,158,215,172,117,172,117,172,117,198,208,260,257,25,240,117,99,25,172,117,260,274,158,172,117,240,117,172,117,29,25,260,141,65,172,117,172,117,286,240,286,240,286,35,60,110,60,81,60,81,215,208,35,208,240,117,240,117,240,117,240,117,240,117,15,117,15,240,117,240,117,240,117,172,60,81,60,81,225,35,60,81,35,225,172,60,81,60,81,60,81,172,117,25,172,117,1,trojan
53f4a126624e2bca5d27ee2786a5db70,82,198,86,82,274,37,240,117,260,117,40,117,209,260,40,117,226,117,65,194,260,117,141,117,141,65,257,260,40,226,65,260,141,65,257,260,40,65,260,40,65,257,260,141,65,260,141,65,172,117,260,141,65,262,228,275,172,240,275,172,274,158,215,172,117,274,158,274,158,215,274,278,274,158,215,278,215,274,215,274,176,215,274,215,274,176,215,274,215,274,158,215,274,215,274,158,215,37,158,215,1,trojan
c329162c760f2af72605b9c8b29a4db3,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,14,65,260,141,240,82,141,65,260,141,65,260,141,65,31,261,172,117,260,2,140,81,261,208,159,224,240,117,82,260,40,209,260,40,209,260,141,260,141,260,141,260,141,260,141,260,141,260,141,1,trojan
412942b19dc40fb405ef553e7ab2aa8e,112,274,158,215,274,158,215,298,76,208,76,172,117,172,117,172,76,117,35,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,117,60,81,60,81,208,35,215,35,208,240,117,172,60,81,60,81,225,35,60,81,35,225,172,60,81,60,81,60,81,172,117,172,117,172,117,271,76,172,117,208,187,243,159,243,159,243,159,243,159,243,159,243,1,trojan
480726b8e3f81f57d66464e5736ba987,198,172,117,275,208,286,208,187,208,240,286,240,286,71,25,71,275,260,240,117,141,65,260,141,274,158,215,274,158,215,65,86,99,71,215,240,286,240,286,240,117,172,117,240,286,240,286,240,286,172,117,298,297,135,171,215,240,286,208,240,286,240,286,240,286,240,286,117,260,215,298,25,172,117,172,117,172,117,275,286,240,286,297,135,171,215,298,297,135,171,215,198,228,297,2,140,81,8,199,264,1,downloader
ce2b29193bb5c7933f054c5693c78913,215,274,158,215,274,158,215,172,117,172,117,172,117,198,208,260,257,25,240,117,99,25,172,117,260,274,158,172,117,240,117,172,117,25,260,141,65,172,117,172,117,286,240,286,240,286,35,60,110,60,81,60,81,215,208,35,208,240,117,240,117,240,117,240,117,240,117,15,117,15,240,117,240,117,240,117,172,60,81,60,81,225,35,60,81,35,225,172,60,81,60,81,60,81,172,117,25,172,117,172,1,trojan
3d3333cd9721214e267fe71f09b1d844,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,14,65,260,141,65,260,141,65,260,141,65,31,240,82,261,172,117,260,2,140,81,261,208,240,117,260,40,209,260,40,209,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,141,1,trojan
dc588792cb4929ca81e4d3413be1f743,82,208,187,208,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,208,82,16,198,172,117,110,60,81,60,81,60,81,228,274,158,215,274,158,215,240,117,71,297,135,171,215,240,110,240,117,297,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,1,trojan
21e2834b6adca32f2522eb639827a3dd,82,86,82,37,70,37,240,117,260,117,40,117,209,260,40,117,226,117,65,194,260,117,141,65,20,114,215,260,40,65,260,40,226,65,260,141,65,20,260,40,65,260,141,65,20,260,141,65,260,141,65,260,141,65,82,262,228,275,172,240,275,172,274,158,215,172,117,215,70,37,158,215,82,240,117,82,240,117,297,8,135,171,198,215,178,215,297,8,135,171,198,215,178,215,260,65,260,141,65,20,1,_
847dba58a096890123f31384c9a6edfd,240,117,240,117,240,117,228,159,240,117,85,274,158,215,86,82,274,37,262,228,275,172,240,275,172,274,158,215,172,117,215,37,158,215,240,117,240,117,215,274,158,215,274,158,215,240,117,71,297,135,171,215,37,158,215,37,158,215,198,172,117,37,240,117,110,240,117,257,114,215,275,37,240,117,172,117,240,117,37,158,215,37,158,215,37,158,215,37,158,215,37,158,215,37,117,56,71,56,172,117,1,trojan
8e5db1227b74846f589f86691ea78915,82,240,117,240,117,240,117,240,117,93,240,117,172,117,172,117,16,228,215,228,208,240,117,82,198,86,82,274,37,262,228,275,172,240,275,172,274,158,215,172,117,215,37,158,215,240,117,240,117,71,56,172,117,240,117,37,158,215,37,158,215,198,172,117,37,294,240,117,198,208,240,117,240,117,240,117,82,37,158,215,240,117,275,37,240,117,240,117,198,240,117,240,117,82,172,117,208,93,208,16,1,trojan
09b31b5aac05b83eaeba11df97b8e001,82,240,117,240,117,93,117,16,228,208,240,117,240,117,240,117,71,56,172,117,240,117,260,141,65,260,141,65,198,172,117,260,294,240,117,198,208,187,208,240,117,240,117,240,117,82,112,123,65,240,117,275,112,240,117,240,117,198,240,117,240,117,82,172,117,93,16,31,215,108,208,215,35,208,240,117,80,240,117,225,35,225,35,11,117,240,117,225,35,28,117,225,117,215,260,275,240,117,31,117,1,trojan
19853c8a889592a2aca6e1cc292a7545,172,117,110,60,81,60,81,60,81,228,274,158,215,274,158,215,240,117,71,297,135,171,215,240,117,297,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,199,264,215,2,60,81,208,187,208,274,158,266,215,35,208,228,240,117,60,81,240,117,240,117,240,117,208,35,117,35,117,35,117,35,240,117,35,56,240,178,215,117,35,117,208,240,117,208,117,35,1,_
fec430147cccfad0583977db8331da8e,82,240,117,240,117,240,117,240,117,240,117,16,208,71,47,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,171,119,1,trojan
9e0abf81f7247c7f7b9fc740464b9fed,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,228,215,274,158,215,274,158,215,172,117,172,117,172,117,198,208,260,257,25,240,117,99,25,172,117,260,274,158,172,117,240,117,172,117,29,25,260,141,65,172,117,172,117,286,240,286,240,286,35,60,110,60,81,60,81,215,208,35,208,240,117,240,117,240,117,240,117,240,117,15,117,15,1,trojan
c8a971aaeb905a266a3e80bb738b6241,286,110,172,240,117,240,117,240,117,106,171,260,141,65,260,141,65,260,141,65,260,141,65,260,141,65,260,215,274,158,215,274,158,215,240,117,71,297,135,171,215,112,117,56,240,117,275,112,240,117,260,141,65,260,117,260,141,65,117,260,141,65,117,9,117,260,65,141,65,260,65,141,65,117,215,89,260,65,141,65,260,240,71,25,71,275,260,240,117,141,65,260,141,65,86,99,71,215,117,202,1,downloader
846b9e780388604c9859d1619706a842,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,228,112,274,158,215,274,158,215,298,76,208,76,172,117,172,117,172,76,117,35,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,117,60,81,60,81,208,35,215,35,208,240,117,172,60,81,60,81,225,35,60,1,trojan
f01f07173a91a665e7cdab60274bb296,215,274,158,215,274,158,215,172,117,172,117,172,117,198,208,260,257,25,240,117,99,25,172,117,260,274,158,172,117,172,117,29,260,141,65,172,117,240,117,286,240,286,35,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,110,60,81,60,81,215,208,35,208,240,117,240,117,240,117,208,240,117,240,117,15,117,15,240,117,240,117,240,117,172,60,81,60,1,downloader
cfaf1ab2e9c0b768c0836bcfbead46ad,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,240,82,87,14,65,260,141,65,260,141,65,260,141,65,31,261,172,117,260,2,140,81,261,208,240,117,260,40,209,260,40,209,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,141,159,1,trojan
d5e90ad54c68be1cea1e09f5aebd1cc8,112,274,158,215,274,158,215,298,76,208,76,172,117,172,117,172,76,117,35,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,117,60,81,60,81,208,35,215,35,208,240,117,172,60,81,60,81,225,35,60,81,35,225,172,60,81,60,81,60,81,172,117,76,172,117,172,117,35,111,81,140,208,240,117,71,297,135,171,215,35,208,56,71,1,trojan
0d7d308cdba4c9222005a8fc64de5965,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,14,65,260,141,65,260,141,65,260,141,65,31,240,82,261,172,117,260,2,140,81,261,208,240,117,260,40,209,260,40,209,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,141,1,trojan
e03324c54671058b09b352d4c6447f0e,82,240,117,240,117,240,117,240,117,240,117,16,228,208,240,117,240,117,240,117,71,56,172,117,240,117,260,141,65,260,141,65,198,172,117,260,294,240,117,198,208,187,208,240,117,240,117,240,117,82,112,123,65,240,117,275,112,240,117,240,117,198,240,117,240,117,82,172,117,16,31,215,108,215,35,208,240,117,80,240,117,11,117,225,35,117,35,28,117,225,35,230,240,117,208,89,192,89,133,208,1,trojan
be915cc34885c654e4730a3c48ac0389,82,208,187,208,172,117,172,208,16,208,240,117,240,117,82,112,123,65,112,123,65,260,141,65,215,240,117,240,117,240,117,240,117,240,117,240,117,208,187,208,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,208,172,117,100,215,35,1,downloader
5bc8cee5914068a07bded222770bd7ad,82,172,117,16,208,228,117,228,240,117,228,159,208,228,208,187,228,117,208,187,208,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,117,208,172,117,100,215,35,215,274,35,65,35,240,117,240,117,260,141,65,260,141,65,198,172,117,260,1,trojan
c8f925285bf47fdff8b7b02ff867f423,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,14,65,260,141,240,82,141,65,260,141,65,260,141,65,31,261,172,117,260,2,140,81,159,224,82,159,224,82,159,224,82,159,224,82,159,224,82,159,224,82,159,224,82,159,224,82,159,224,82,1,trojan
a946a5a1731fe8a744cf66e7c8f5e750,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,240,82,14,65,260,141,65,260,141,65,260,141,65,31,159,224,82,159,224,82,261,159,224,82,172,117,260,2,140,81,159,224,82,159,224,82,261,208,159,224,82,240,117,260,40,209,159,224,82,1,trojan
ba2fa029b1fba62d292bd76338e92a59,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,228,172,112,274,158,215,274,158,215,298,76,208,76,172,117,297,199,264,199,264,199,264,228,291,81,208,187,208,274,158,266,208,187,208,240,117,39,35,171,172,117,208,35,215,35,208,240,117,208,260,208,56,71,56,172,117,240,117,240,117,35,106,171,260,141,65,260,117,297,208,8,264,215,187,58,225,35,225,35,225,1,trojan
e26529a0467af439dabdb4b663814533,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,240,82,287,87,14,65,260,141,65,260,141,65,260,141,65,31,261,172,117,260,2,140,81,261,208,240,117,260,40,209,260,40,209,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,141,260,141,1,trojan
a5f498d859281aa807c8bc30cb9fe567,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,240,82,87,14,65,260,141,65,260,159,224,82,141,65,260,141,65,31,159,224,82,159,224,82,261,159,224,82,172,117,260,2,140,81,159,224,82,159,224,82,159,224,82,261,159,224,82,208,240,1,trojan
71f34f0f6d2c096572f83fa87604d124,208,187,172,117,208,187,208,187,208,187,208,187,208,187,172,117,172,117,172,117,172,117,172,117,172,117,172,117,172,240,117,172,117,172,117,172,117,172,117,172,240,117,112,274,158,215,274,158,215,76,208,76,35,172,117,108,208,172,198,208,187,172,117,240,117,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,187,208,1,_
ab5b5e75693e0de047f85c9f8844303f,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,240,117,228,82,240,117,240,117,240,117,240,117,172,117,172,117,16,297,8,199,264,274,158,215,274,158,215,260,87,260,65,14,65,208,187,208,240,117,39,35,171,172,117,208,35,215,35,208,240,117,35,60,81,208,187,208,274,158,266,208,60,81,60,81,240,117,71,297,135,171,215,35,215,260,275,240,117,31,117,215,1,pua
a13e8c3756dcd38889d50a4d5f2cfc9d,172,117,85,208,286,208,187,208,240,286,240,286,71,25,71,275,260,240,117,141,65,260,141,274,158,215,274,158,215,65,86,99,71,215,240,286,240,286,240,117,172,117,240,286,240,286,240,286,172,117,298,297,135,171,215,240,286,208,240,286,240,286,240,286,240,286,117,76,215,76,172,117,172,117,85,286,240,286,297,135,171,215,298,297,135,171,215,198,228,297,111,140,81,8,199,264,199,8,208,264,1,adware
dad4ad6650bc0b0e4f6156993f3b3c62,112,274,158,215,274,158,215,298,76,208,76,172,117,172,117,172,76,117,35,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,60,81,117,60,81,60,81,208,35,215,35,208,240,117,172,60,81,60,81,225,35,60,81,35,225,172,60,81,60,81,60,81,172,117,76,172,117,172,117,35,111,81,140,208,240,117,71,297,135,171,215,35,208,56,71,1,trojan
3cc1cde201bbfee39c3717dd8cdf83ff,82,172,117,16,76,60,81,60,81,60,81,60,81,86,31,60,81,215,35,208,240,117,225,172,117,215,112,123,65,112,210,65,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,50,172,117,1,_
61cb8b618e6365b1abd96947363f38e3,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,14,240,82,14,65,260,141,65,260,141,65,260,141,65,31,261,172,117,260,2,140,81,159,224,82,261,208,240,117,260,40,209,260,40,209,260,141,260,141,260,141,260,141,260,141,260,141,260,141,1,trojan
269d97797c0166f93e4261251ed0e3fe,215,274,158,215,274,158,215,172,117,172,117,172,117,198,208,260,257,25,240,117,99,25,172,117,260,274,158,172,117,240,117,172,117,25,260,141,65,172,117,172,117,286,240,286,240,286,35,60,110,60,81,60,81,215,208,35,208,240,117,240,117,240,117,240,117,240,117,15,117,15,240,117,240,117,240,117,172,60,81,60,81,225,35,60,81,35,225,172,60,81,60,81,60,81,172,117,25,172,117,172,1,trojan
a6e3460da0e270a4ec6752885e5d6ac2,82,240,117,240,117,240,117,240,117,172,117,172,117,16,240,117,11,274,158,215,274,158,215,117,270,117,301,117,297,8,199,264,215,260,141,65,31,260,141,202,260,141,65,202,65,260,141,65,80,287,87,14,240,82,14,65,260,141,65,260,141,65,260,141,159,224,82,141,65,31,159,224,82,159,224,82,261,159,224,82,172,117,260,2,140,81,159,224,82,159,224,82,261,208,159,224,82,240,117,260,1,trojan
a339c759bdb031fd298b57e815eaaf90,82,172,117,16,208,228,117,208,228,240,117,34,228,159,208,228,208,187,228,117,260,141,65,260,141,65,198,172,117,260,294,240,117,198,208,187,208,240,117,275,112,240,117,198,240,117,16,172,240,275,293,256,240,117,71,297,135,171,215,172,117,228,117,228,34,117,187,82,172,117,16,31,215,108,215,35,208,240,117,80,208,240,117,225,11,117,35,117,225,35,28,35,117,35,215,230,274,240,117,35,1,trojan
