,malware,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
2653,0,95,152,169,152,134,135,134,152,95,261,152,72,94,152,136,135,136,135,134,135,152,94,153,176,153,176,190,153,176,153,176,190,153,94,253,16,60,262,230,282,59,138,59,138,157,152,157,282,136,135,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,159,166,194,153,57,138,262,135,152,169,152,176,190,86,153,94,152,94,136,135,59,138,94,153,176,94,218,231,235,218
2611,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92,231
1566,1,95,93,157,95,176,177,136,135,231,135,233,135,226,231,233,135,229,135,218,76,231,135,235,135,235,218,56,231,233,229,218,231,235,218,56,231,233,218,231,233,218,56,231,235,218,231,235,218,134,135,231,235,218,189,182,92,134,136,92,134,176,190,153,134,135,153,177,190,153,136,135,95,136,135,155,79,158,173,93,153,204,153,155,79,158,173,93,153,204,153,231,218,231,235,218,56,231,233,229,218
688,0,95,261,157,140,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,59,153,94,152,94,136,135,231,235,135,218,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,136,135,97,155,158,173,153,95,230,234,218,92,157,230,136,135,153,59,140,59,138,59,138,140,64,179,153,136,135,253,76,56,153,56,153,56,153,56,153,56,153,253,180,173,231,136,135,231
3003,0,95,93,176,190,153,157,95,176,177,136,135,231,135,233,135,226,231,233,135,229,135,218,76,231,135,235,135,235,218,56,231,233,229,218,231,235,218,56,231,233,218,231,233,218,56,231,235,218,231,235,218,134,135,231,235,218,189,182,92,134,136,92,134,176,190,153,134,135,176,190,176,190,153,176,167,176,190,153,167,153,176,153,176,168,153,176,153,176,168,153,176,153,176,190,153,176,153,176,190,153
2942,0,152,169,152,81,152,134,135,95,59,138,59,138,155,81,153,231,235,218,231,235,218,93,134,135,231,174,92,230,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,152,94,153,176,190,153,176,190,153,136,135,134,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,153,94,152,94,136,135,136,135,97,155,158,173,153,152,49,94,59,138,94,49,94,49,153,231
227,1,95,134,135,261,134,135,134,135,93,134,135,136,135,159,166,194,166,93,134,135,189,152,166,25,166,98,25,152,166,153,161,166,153,166,153,161,166,153,134,135,182,152,169,182,136,135,136,135,182,169,152,169,152,25,152,192,155,161,192,161,155,152,205,161,192,161,192,161,192,161,192,161,192,161,192,161,192,161,192,161,192,161,192,161,192,161,192,161,205,161,192,161,205,161,192,161,205,161,192,161
3647,0,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,230,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,94,136,135,134,59,138,59
1571,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
2533,0,95,261,152,157,231,235,218,136,140,59,138,59,138,134,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,59,153,176,190,153,176,190,153,94,152,94,136,135,231,235,218,16,152,230,234,218,231,235,218,153,16,136,152,169,152,136,135,9,180,173,231,136,135,231,218,235,231,218,179,153,136,135,231,218,153,176,231,218,235,136,135,97,155,158,173,153,231,218,235,231,218,136,135,136,135
206,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,134,135,134,135,152,169,134,135,86,161,86,161,86,161,86,161,86,161,86,161,86,161,86
221,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,136,95,237,218,231,235,218,231,235,218,231,235,218,9,6,134,135,231,60,265,138,6,152,136,135,161,53,95,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235
273,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
2708,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92,231
3777,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,97
3794,0,95,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,261,136,135,153,231,235,218,136,157,183,9,94,59,94,59,94,59,140,231,220,235,231,235,140,136,135,136,135,136,135,141,135,141,136,135,136,135,179,153,64,247
2722,0,95,261,136,135,137,134,59,152,169,152,136,135,133,94,173,134,135,152,94,153,176,190,153,176,190,153,94,152,94,136,135,49,94,59,138,9,10,6,134,135,176,153,180,173,231,235,218,136,135,231,187,231,218,235,231,218,273,136,135,28,135,176,153,231,218,231,235,218,231,235,218,134,135,136,135,231,218,152,176,190,153,176,190,153,176,190,153,166,134,25,153,231,235,218,152,231,187,231,218,235
2603,0,95,261,134,136,135,153,176,190,153,176,190,153,176,190,152,136,135,97,155,158,173,153,155,56,99,153,56,153,152,136,135,27,135,152,153,95,152,169,152,153,152,142,152,56,153,155,158,173,153,56,153,155,77,153,155,77,153,56,184,153,152,155,77,153,155,81,77,256,81,77,192,153,155,77,153,155,77,153,155,81,77,256,81,77,152,192,153,152,153,56,153,155,77,153,155,77,153,56,184,153
3929,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,135
2642,0,95,152,169,152,134,135,134,152,95,261,152,72,94,152,136,135,136,135,134,135,152,94,153,176,153,176,190,153,176,153,176,190,153,94,253,16,60,262,230,282,59,138,59,138,157,152,157,282,136,135,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,159,166,194,153,57,138,262,135,152,169,152,176,190,86,153,94,152,94,136,135,59,138,94,153,176,94,218,231,235,218
4276,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,135
1221,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,136,95,237,218,231,235,218,231,235,218,231,235,218,9,6,134,135,231,152,231,60,265,138,152,6,161,53,95,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235
101,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136
2038,1,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,166,231,218,235,218,231,97,140,97,92,231,136,135,235,218,231,235,218,157,89,97,153,136,135,227
3986,0,134,135,182,134,135,134,135,95,134,135,95,261,152,95,93,157,95,177,189,182,92,134,136,92,134,176,190,153,134,135,176,190,176,190,153,176,167,176,190,153,167,153,176,153,176,168,153,176,153,176,168,153,176,153,176,190,153,176,153,176,190,153,177,190,153,136,135,94,135,94,135,94,135,94,135,136,135,94,135,152,135,94,135,94,135,153,176,153,176,190,153,176,153,176,190,153,94,253,135,72
4422,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92,231
3216,0,134,135,182,134,135,134,135,95,134,135,95,261,152,95,93,157,95,177,189,182,92,134,136,92,134,176,190,153,134,135,176,190,176,190,153,176,167,176,190,153,167,153,176,153,176,168,153,176,153,176,168,153,176,153,176,190,153,176,153,176,190,153,177,190,153,136,135,94,135,94,135,94,135,94,135,136,135,94,135,152,135,94,135,94,135,153,176,153,176,190,153,176,153,176,190,153,94,253,135,72
1569,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,218,231,235,218,231,235,136,95,218,231,235,218,9,6,161,53,95,134,135,231,60,265,138,161,53,95,161,53,95,6,161,53,95,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235
3243,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92,231
1045,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
86,1,95,136,135,136,135,136,135,261,182,152,136,135,136,135,136,135,97,16,134,135,136,135,231,235,218,231,235,218,93,134,135,231,174,136,135,93,152,169,152,136,135,136,135,136,135,95,230,234,218,136,135,92,230,136,135,136,135,93,136,135,136,135,95,134,135,261,9,153,282,153,94,152,136,135,25,136,135,28,135,31,135,103,136,135,152,166,49,94,159,166,194,152,166,49,94,231,235,84,152,136
3631,0,261,153,176,190,153,176,190,153,176,190,56,184,153,134,136,135,93,152,93,152,169,152,95,134,136,135,155,95,134,136,135,155,261,136,152,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190
1808,0,95,261,136,135,137,134,59,152,169,152,136,135,133,94,173,134,135,152,94,153,176,190,153,176,190,153,94,152,94,136,135,49,94,59,138,9,10,6,134,135,176,153,180,173,231,235,218,136,135,231,187,231,218,235,231,218,273,136,135,28,135,176,153,231,218,231,235,218,231,235,218,134,135,136,135,231,218,152,176,190,153,176,190,153,176,190,153,166,134,25,153,231,235,218,152,231,187,231,218,235
825,1,93,134,135,231,176,190,153,176,190,153,183,140,152,140,134,135,134,135,134,135,253,136,253,155,158,173,153,183,155,158,173,153,93,182,155,60,265,138,79,256,192,256,79,192,152,192,169,256,134,135,152,76,18,256,155,152,192,256,79,192,152,192,169,256,252,256,205,169,153,136,135,136,135,97,155,158,173,153,152,169,152,136,135,133,94,173,134,135,152,94,153,94,152,136,135,136,135,20,153,42
344,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135
643,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,218,231,235,218,231,235,218,231,136,95,235,218,9,161,53,95,161,53,95,161,53,95,161,53,95,6,161,53,95,161,53,95,161,53,95,134,135,231,161,53,95,161,53,95,60,265,138,161
432,1,152,253,139,208,136,135,152,169,152,93,152,182,134,135,134,135,94,249,136,135,59,138,59,138,134,135,94,59,138,59,138,153,176,190,76,190,76,190,76,190,76,94,230,262,152,182,152,182,152,230,253,136,253,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,230,135,16,97,16,134,135,136,135,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135
1925,1,95,152,169,152,134,135,134,152,261,152,136,135,136,135,95,230,234,218,230,234,218,231,235,218,153,136,135,136,135,136,135,136,135,136,135,136,135,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,179,153,94,153,176
1636,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,139,134,135,9,94,57,138,265,152,136,135,84,85,136,135,97
1863,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
3791,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,135
2065,1,95,136,135,136,135,136,135,136,135,136,135,134,135,261,93,182,152,136,135,136,135,136,135,97,16,134,135,136,135,231,235,218,231,235,218,93,134,135,231,174,136,135,93,152,169,152,136,135,136,135,136,135,95,230,234,218,136,135,92,230,136,135,136,135,93,136,135,136,135,95,134,135,261,9,153,282,153,94,152,136,135,25,136,135,49,94,49,28,135,94,135,136,135,31,135,49,94,103,136,135
2830,0,95,261,153,176,190,153,176,190,153,176,190,152,190,140,283,230,234,218,152,136,140,137,283,155,158,173,153,81,284,140,283,97,231,235,218,231,235,218,93,134,135,231,92,230,97,140,97,92,231,136,135,235,218,231,235,218,157,89,97,153,231,235,218,230,234,218,136,140,137,283,81,284,140,283,230,234,218,136,140,137,283,81,284,140,283,97,231,235,218,231,235,218,93,134,135,231,92,230,97,140
816,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
1316,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
2458,0,95,136,135,136,135,136,135,136,135,136,135,136,135,261,152,189,136,134,135,9,6,136,135,136,135,16,59,138,265,135,208,176,190,153,176,190,153,94,152,94,136,135,16,136,135,136,135,231,135,158,173,179,153,179,166,153,204,153,179,166,153,152,169,152,176,190,86,153,152,59,138,136,135,136,135,97,155,158,173,153,136,135,136,135,16,136,204,153,135,94,136,135,152,135,94,136,135,94,152,136
2800,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92,231
3330,0,134,135,182,134,135,134,135,95,134,135,95,261,152,95,93,157,95,177,189,182,92,134,136,92,134,176,190,153,134,135,176,190,176,190,153,176,167,176,190,153,167,153,176,153,176,168,153,176,153,176,168,153,176,153,176,190,153,176,153,176,190,153,177,190,153,136,135,94,135,94,135,94,135,94,135,136,135,94,135,152,135,94,135,94,135,153,176,153,176,190,153,176,153,176,190,153,94,253,135,72
3832,0,25,133,153,157,134,95,152,175,155,183,135,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,135,159,166,194,176,156,153,156,153,156,153,190,153,135,141,136,135,150,135,175,134,135,153,152,166,157,169,158,173,95,152,183,141,135,152,155,175,153,155,175,153,133,81,169,158,173,136,135,180,53,135,166,260,81,166,260,81,166,260,133,134,136,135,134,136,135,134,136,135
